datetime, luxo,
2017/03/02 23:49:19,803 ,
2017/03/02 23:49:18,803 ,
2017/03/02 23:49:13,803 ,
2017/03/02 23:49:12,803 ,
2017/03/02 23:49:11,803 ,
2017/03/02 23:49:10,803 ,
2017/03/02 23:49:17,803 ,
2017/03/02 23:49:16,803 ,
2017/03/02 23:49:15,803 ,
2017/03/02 23:49:14,803 ,
2017/03/02 23:49:08,803 ,
2017/03/02 23:49:09,803 ,
2017/03/02 23:49:00,803 ,
2017/03/02 23:49:01,803 ,
2017/03/02 23:49:02,803 ,
2017/03/02 23:49:03,803 ,
2017/03/02 23:49:04,803 ,
2017/03/02 23:49:05,803 ,
2017/03/02 23:49:06,803 ,
2017/03/02 23:49:07,803 ,
2017/03/02 23:50:55,803 ,
2017/03/02 23:50:54,803 ,
2017/03/02 23:50:57,803 ,
2017/03/02 23:50:56,803 ,
2017/03/02 23:50:51,803 ,
2017/03/02 23:50:50,803 ,
2017/03/02 23:50:53,803 ,
2017/03/02 23:50:52,803 ,
2017/03/02 23:50:59,803 ,
2017/03/02 23:50:58,803 ,
2017/03/02 23:49:39,803 ,
2017/03/02 23:49:38,803 ,
2017/03/02 23:49:35,803 ,
2017/03/02 23:49:34,803 ,
2017/03/02 23:49:37,803 ,
2017/03/02 23:49:36,803 ,
2017/03/02 23:49:31,803 ,
2017/03/02 23:49:30,803 ,
2017/03/02 23:49:33,803 ,
2017/03/02 23:49:32,803 ,
2017/03/02 23:50:48,803 ,
2017/03/02 23:50:49,803 ,
2017/03/02 23:50:42,803 ,
2017/03/02 23:50:43,803 ,
2017/03/02 23:50:40,803 ,
2017/03/02 23:50:41,803 ,
2017/03/02 23:50:46,803 ,
2017/03/02 23:50:47,803 ,
2017/03/02 23:50:44,803 ,
2017/03/02 23:50:45,803 ,
2017/03/02 23:50:39,803 ,
2017/03/02 23:50:38,803 ,
2017/03/02 23:50:37,803 ,
2017/03/02 23:50:36,803 ,
2017/03/02 23:50:35,803 ,
2017/03/02 23:50:34,803 ,
2017/03/02 23:50:33,803 ,
2017/03/02 23:50:32,803 ,
2017/03/02 23:50:31,803 ,
2017/03/02 23:50:30,803 ,
2017/03/02 23:49:22,803 ,
2017/03/02 23:49:23,803 ,
2017/03/02 23:49:20,803 ,
2017/03/02 23:49:21,803 ,
2017/03/02 23:49:26,803 ,
2017/03/02 23:49:27,803 ,
2017/03/02 23:49:24,803 ,
2017/03/02 23:49:25,803 ,
2017/03/02 23:49:28,803 ,
2017/03/02 23:49:29,803 ,
2017/03/02 23:50:28,803 ,
2017/03/02 23:50:29,803 ,
2017/03/02 23:50:24,803 ,
2017/03/02 23:50:25,803 ,
2017/03/02 23:50:26,803 ,
2017/03/02 23:50:27,803 ,
2017/03/02 23:50:20,803 ,
2017/03/02 23:50:21,803 ,
2017/03/02 23:50:22,803 ,
2017/03/02 23:50:23,803 ,
2017/03/02 23:49:57,803 ,
2017/03/02 23:49:56,803 ,
2017/03/02 23:49:55,803 ,
2017/03/02 23:49:54,803 ,
2017/03/02 23:49:53,803 ,
2017/03/02 23:49:52,803 ,
2017/03/02 23:49:51,803 ,
2017/03/02 23:49:50,803 ,
2017/03/02 23:49:59,803 ,
2017/03/02 23:49:58,803 ,
2017/03/02 23:50:11,803 ,
2017/03/02 23:50:10,803 ,
2017/03/02 23:50:13,803 ,
2017/03/02 23:50:12,803 ,
2017/03/02 23:50:15,803 ,
2017/03/02 23:50:14,803 ,
2017/03/02 23:50:17,803 ,
2017/03/02 23:50:16,803 ,
2017/03/02 23:50:19,803 ,
2017/03/02 23:50:18,803 ,
2017/03/02 23:49:44,803 ,
2017/03/02 23:49:45,803 ,
2017/03/02 23:49:46,803 ,
2017/03/02 23:49:40,803 ,
2017/03/02 23:49:41,803 ,
2017/03/02 23:49:42,803 ,
2017/03/02 23:49:43,803 ,
2017/03/02 23:49:48,803 ,
2017/03/02 23:49:49,803 ,
2017/03/02 23:50:06,803 ,
2017/03/02 23:50:07,803 ,
2017/03/02 23:50:04,803 ,
2017/03/02 23:50:05,803 ,
2017/03/02 23:50:02,803 ,
2017/03/02 23:50:03,803 ,
2017/03/02 23:50:00,803 ,
2017/03/02 23:50:01,803 ,
2017/03/02 23:50:08,803 ,
2017/03/02 23:50:09,803 ,
